StudentID,CourseID,Progress,State
1074,5,30,Haryana
1074,50,70,Nagaland
1074,16,90,Tripura
1074,16,0,Andhra Pradesh
1074,27,50,Rajasthan
1075,1,10,Kerala
1075,30,80,Kerala
1075,24,50,Kerala
1076,45,0,Chhattisgarh
1077,35,60,Bihar
1077,12,30,Kerala
1077,25,50,Tripura
1077,27,50,Madhya Pradesh
1077,37,40,Sikkim
1078,43,50,Mizoram
1078,8,100,Sikkim
1078,27,90,Bihar
1078,44,40,Telangana
1078,17,20,Nagaland
1079,27,70,Odisha
1079,41,70,Uttarakhand
1079,49,70,Manipur
1080,45,30,Rajasthan
1080,40,10,Meghalaya
1080,5,60,Maharashtra
1081,38,100,Andhra Pradesh
1081,4,20,Andhra Pradesh
1081,17,70,Himachal Pradesh
1081,7,10,Arunachal Pradesh
1081,15,20,Gujarat
1082,44,30,Pradesh
1082,26,90,Uttar Pradesh
1082,27,20,Manipur
1082,14,50,Telangana
1083,5,0,Punjab
1083,37,30,Sikkim
1083,15,30,Assam
1084,4,30,West Bengal.
1084,16,20,Uttarakhand
1085,11,30,Himachal Pradesh
1085,47,50,Odisha
1085,9,100,Mizoram
1085,31,70,Tripura
1086,12,30,Nagaland
1086,29,70,Assam
1086,25,0,Tripura
1086,38,30,Nagaland
1087,37,50,Uttar Pradesh
1087,15,20,Rajasthan
1087,39,10,Odisha
1087,14,30,Madhya Pradesh
1088,39,100,Punjab
1088,4,40,Manipur
1089,4,100,Kerala
1089,33,50,Uttar Pradesh
1089,34,90,West Bengal.
1089,36,0,Jharkhand
1090,45,60,Tamil Nadu
1090,27,60,Meghalaya
1090,32,50,Maharashtra
1090,28,70,Madhya Pradesh
1091,43,50,Telangana
1091,29,20,Goa
1091,34,100,Chhattisgarh
1091,12,30,Telangana
1092,41,100,Maharashtra
1092,6,60,Jharkhand
1093,20,40,Pradesh
1093,25,0,Haryana
1093,5,20,Bihar
1093,49,50,Uttarakhand
1093,26,70,Rajasthan
1094,9,50,Gujarat
1094,19,100,West Bengal.
1094,38,40,Punjab
1095,22,30,Arunachal Pradesh
1095,28,90,Uttar Pradesh
1096,42,40,Telangana
1097,46,0,Haryana
1097,27,60,Odisha
1097,16,90,Nagaland
1097,9,0,Odisha
1098,21,50,Arunachal Pradesh
1098,28,0,Uttarakhand
1098,49,50,Haryana
1099,25,70,Mizoram
1099,22,90,Jharkhand
1099,12,0,Goa
1100,46,20,Odisha
1101,50,0,Meghalaya
1101,2,70,Tamil Nadu
1101,11,80,Punjab
1101,15,70,Andhra Pradesh
1101,18,40,Pradesh
1102,48,10,Andhra Pradesh
1103,24,60,Chhattisgarh
1103,10,80,Tripura
1104,24,30,Tripura
1104,20,60,Tripura
1104,21,70,Uttar Pradesh
1105,10,10,Maharashtra
1105,3,70,Uttarakhand
1105,7,60,Rajasthan
1106,41,100,Andhra Pradesh
1106,35,40,Uttarakhand
1107,4,70,Telangana
1108,16,10,Himachal Pradesh
1108,46,100,Gujarat
1108,39,20,West Bengal.
1109,34,80,Arunachal Pradesh
1109,14,30,Rajasthan
1109,50,90,Madhya Pradesh
1109,31,10,Sikkim
1109,22,70,Punjab
1110,37,70,Kerala
1110,47,80,Goa
1110,36,50,Assam
1110,20,100,Telangana
1111,25,90,Punjab
1111,46,100,Sikkim
1111,14,30,Goa
1111,33,80,Andhra Pradesh
1112,11,40,Himachal Pradesh
1112,11,70,Goa
1112,25,40,Punjab
1112,40,10,Nagaland
1113,19,90,Goa
1113,44,90,Tamil Nadu
1114,2,70,Goa
1114,18,60,Punjab
1114,44,80,Tamil Nadu
1114,16,80,Tripura
1114,39,100,Uttarakhand
1115,47,80,Gujarat
1115,17,60,Tamil Nadu
1116,17,10,Arunachal Pradesh
1116,43,90,West Bengal.
1116,19,60,Rajasthan
1116,19,50,Bihar
1117,7,10,Gujarat
1117,15,20,Uttar Pradesh
1117,6,10,Uttarakhand
1117,27,0,Himachal Pradesh
1117,8,70,Chhattisgarh
1118,11,70,Andhra Pradesh
1118,3,40,West Bengal.
1118,26,90,Chhattisgarh
1118,9,30,Kerala
1119,25,70,Jharkhand
1120,40,50,Kerala
1120,44,60,Telangana
1120,38,30,Madhya Pradesh
1121,30,20,Jharkhand
1122,50,60,Goa
1122,22,0,Madhya Pradesh
1123,31,60,Andhra Pradesh
1123,16,60,Chhattisgarh
1123,41,70,Uttarakhand
1123,11,0,Kerala
1123,24,20,Maharashtra
1124,30,60,Maharashtra
1124,26,50,Karnataka
1124,37,30,Andhra Pradesh
1124,1,30,Andhra Pradesh
1124,20,70,Gujarat
1125,46,0,Madhya Pradesh
1125,19,70,Sikkim
1125,44,30,Andhra Pradesh
1126,21,0,Jharkhand
1126,38,50,Uttar Pradesh
1126,1,0,Uttar Pradesh
1126,35,100,Odisha
1126,22,10,Bihar
1127,37,80,Telangana
1127,25,40,Karnataka
1127,10,60,West Bengal.
1127,46,40,Gujarat
1128,17,70,Uttarakhand
1128,40,90,Haryana
1129,17,20,Haryana
1129,29,20,Maharashtra
1130,18,30,Arunachal Pradesh
1131,31,10,Madhya Pradesh
1131,42,10,Gujarat
1132,13,10,Nagaland
1132,11,10,Tamil Nadu
1132,23,30,Nagaland
1132,27,90,Madhya Pradesh
1132,21,20,Haryana
1133,2,60,West Bengal.
1133,4,20,Haryana
1133,20,20,Mizoram
1133,27,60,Himachal Pradesh
1134,26,80,Odisha
1135,30,30,Goa
1135,45,60,Haryana
1135,21,20,Jharkhand
1135,6,60,Maharashtra
1136,40,0,Haryana
1136,45,60,Meghalaya
1137,37,60,Uttar Pradesh
1137,15,10,Maharashtra
1137,28,40,Rajasthan
1137,45,30,Uttarakhand
1138,1,50,Himachal Pradesh
1138,27,90,Maharashtra
1138,6,70,Nagaland
1138,42,0,Punjab
1138,11,10,Manipur
1139,22,10,Telangana
1139,8,90,Odisha
1139,12,20,Goa
1139,37,10,Uttar Pradesh
1140,39,50,Nagaland
1140,13,70,Odisha
1141,6,90,Manipur
1141,12,10,Gujarat
1141,31,70,Manipur
1141,32,70,Bihar
1141,22,30,West Bengal.
1142,19,30,Tamil Nadu
1142,31,10,Uttarakhand
1143,15,70,Himachal Pradesh
1143,9,80,Tamil Nadu
1144,9,100,Pradesh
1144,4,30,Telangana
1144,35,60,Assam
1144,37,90,Karnataka
1145,22,0,Maharashtra
1145,6,100,Maharashtra
1145,17,70,Chhattisgarh
1145,18,10,Goa
1146,43,0,Meghalaya
1146,49,50,Bihar
1146,50,40,Telangana
1146,23,80,Andhra Pradesh
1146,11,40,Haryana
1147,29,100,Chhattisgarh
1147,24,0,Meghalaya
1147,34,90,Jharkhand
1147,34,80,Kerala
1147,20,40,Maharashtra
1148,8,90,Punjab
1149,33,20,Rajasthan
1149,36,0,Himachal Pradesh
1150,1,10,Punjab
1150,47,10,Goa
1151,1,30,Manipur
1151,13,60,Haryana
1152,35,10,Manipur
1152,40,50,Karnataka
1152,41,70,Tamil Nadu
1152,25,10,Pradesh
1153,10,10,Kerala
1153,32,80,Punjab
1153,1,40,Meghalaya
1153,32,20,Arunachal Pradesh
1154,17,40,Haryana
1154,45,40,Rajasthan
1154,47,40,Karnataka
1155,38,90,Pradesh
1156,37,70,Pradesh
1156,6,50,Goa
1157,32,20,Punjab
1157,45,90,Odisha
1158,14,60,Uttar Pradesh
1159,35,100,Andhra Pradesh
1159,37,40,Punjab
1159,34,20,Jharkhand
1160,3,50,Maharashtra
1160,3,80,Uttarakhand
1160,44,70,Jharkhand
1160,22,30,West Bengal.
1161,42,100,Punjab
1161,48,50,Mizoram
1161,38,90,Meghalaya
1161,19,50,Punjab
1161,8,70,West Bengal.
1162,44,40,Maharashtra
1162,46,80,Assam
1162,14,70,Odisha
1162,50,40,Karnataka
1162,10,90,Haryana
1163,13,40,Manipur
1163,42,100,Uttar Pradesh
1163,6,90,Madhya Pradesh
1163,15,60,Mizoram
1164,33,30,Goa
1164,41,20,Rajasthan
1164,16,40,Maharashtra
1164,20,40,Gujarat
1165,40,70,Goa
1165,45,0,Gujarat
1165,42,40,Himachal Pradesh
1165,22,50,Himachal Pradesh
1166,31,90,Nagaland
1166,9,0,Haryana
1166,37,90,Bihar
1167,22,70,Maharashtra
1167,42,60,Bihar
1168,17,60,Haryana
1168,40,70,Madhya Pradesh
1169,17,0,Rajasthan
1169,26,30,Goa
1169,28,80,Jharkhand
1170,37,60,Kerala
1171,39,60,Kerala
1171,17,100,Kerala
1171,22,90,Assam
1171,12,10,Chhattisgarh
1172,2,0,Uttar Pradesh
1172,25,20,Uttarakhand
1173,22,70,Assam
1173,43,30,Odisha
1174,25,50,Bihar
1174,35,70,Haryana
1175,7,60,Uttar Pradesh
1175,9,50,Arunachal Pradesh
1175,20,20,Arunachal Pradesh
1175,21,100,Goa
1176,43,50,Haryana
1176,41,80,Arunachal Pradesh
1177,21,50,Bihar
1177,37,90,Manipur
1177,26,60,Sikkim
1177,23,80,Jharkhand
1178,41,90,Manipur
1178,33,40,Arunachal Pradesh
1178,20,80,Maharashtra
1179,3,100,Maharashtra
1179,23,60,Odisha
1179,36,60,Odisha
1179,26,0,Assam
1180,27,100,Chhattisgarh
1180,33,40,Mizoram
1181,37,50,Uttarakhand
1181,29,60,Assam
1181,9,30,Tamil Nadu
1181,37,100,Sikkim
1181,45,90,Sikkim
1182,26,50,Arunachal Pradesh
1182,14,10,Uttarakhand
1182,34,80,Arunachal Pradesh
1182,36,100,Punjab
1183,47,60,Assam
1183,38,100,Rajasthan
1183,27,20,Meghalaya
1183,45,30,Arunachal Pradesh
1184,2,20,Pradesh
1184,32,50,Haryana
1184,37,70,Madhya Pradesh
1184,37,70,Pradesh
1185,9,90,Uttarakhand
1185,35,60,Mizoram
1185,47,80,Bihar
1186,27,0,Chhattisgarh
1186,38,0,Chhattisgarh
1186,17,50,Chhattisgarh
1186,20,90,Kerala
1187,49,90,Andhra Pradesh
1187,18,90,Nagaland
1187,40,0,Pradesh
1187,49,20,Tamil Nadu
1187,21,20,Maharashtra
1188,3,0,Odisha
1188,29,50,Pradesh
1189,17,60,Punjab
1189,2,60,Tripura
1189,18,60,West Bengal.
1189,6,30,Tamil Nadu
1190,50,40,Sikkim
1190,37,20,Pradesh
1190,6,20,Gujarat
1190,39,10,Karnataka
1191,50,50,Goa
1191,27,70,Nagaland
1191,21,40,Bihar
1191,5,80,Manipur
1192,13,80,Madhya Pradesh
1192,22,10,Himachal Pradesh
1192,47,70,Kerala
1193,50,80,Madhya Pradesh
1194,32,0,Haryana
1194,5,70,Andhra Pradesh
1194,43,60,Assam
1194,16,30,West Bengal.
1195,1,90,Pradesh
1195,24,30,Maharashtra
1195,50,60,Uttarakhand
1195,15,60,Nagaland
1196,32,20,Tamil Nadu
1197,17,100,Kerala
1197,31,80,Rajasthan
1198,2,10,Meghalaya
1199,1,30,Pradesh
1199,21,0,Uttarakhand
1200,18,100,Tripura
1200,11,20,Pradesh
1200,38,20,Sikkim
1201,19,40,Meghalaya
1201,21,0,Andhra Pradesh
1201,15,70,Odisha
1201,21,60,Gujarat
1201,14,50,West Bengal.
1202,17,10,Uttarakhand
1203,42,10,Tripura
1203,23,70,Maharashtra
1203,38,80,Sikkim
1203,47,90,Goa
1203,43,70,Himachal Pradesh
1204,34,100,Haryana
1204,3,20,Gujarat
1204,47,60,Gujarat
1205,9,40,Himachal Pradesh
1205,50,10,Madhya Pradesh
1205,41,50,Haryana
1206,7,100,Uttarakhand
1206,31,70,Odisha
1207,7,0,Mizoram
1208,5,70,Maharashtra
1209,32,70,Assam
1209,8,80,Maharashtra
1209,32,100,Pradesh
1209,9,0,Tripura
1210,13,50,Uttarakhand
1210,45,100,Jharkhand
1210,37,70,Pradesh
1210,2,100,Haryana
1211,45,0,Andhra Pradesh
1211,36,50,Manipur
1211,29,50,Telangana
1211,19,30,Kerala
1212,27,50,Nagaland
1212,14,30,Mizoram
1212,15,0,Maharashtra
1212,5,100,Goa
1212,7,90,Telangana
1213,30,30,Arunachal Pradesh
1213,14,40,Nagaland
1213,7,70,Pradesh
1213,22,90,Odisha
1214,9,30,Pradesh
1214,41,70,Manipur
1214,38,80,Chhattisgarh
1214,43,100,Karnataka
1214,23,100,Punjab
1215,50,20,Uttar Pradesh
1216,36,100,Andhra Pradesh
1216,30,40,Arunachal Pradesh
1216,31,70,Gujarat
1217,15,40,Uttar Pradesh
1217,29,0,Mizoram
1217,29,60,Madhya Pradesh
1217,26,70,Rajasthan
1217,22,20,Chhattisgarh
1218,17,20,Rajasthan
1218,30,80,Arunachal Pradesh
1219,23,70,Jharkhand
1220,29,60,Manipur
1221,16,90,Maharashtra
1221,2,60,Kerala
1222,3,40,Mizoram
1222,7,20,Tripura
1222,50,100,Tamil Nadu
1222,27,100,Sikkim
1222,32,80,Rajasthan
1223,46,10,Mizoram
1223,7,40,Karnataka
1224,9,50,Meghalaya
1225,46,100,Tripura
1225,41,80,Chhattisgarh
1225,23,50,Goa
1226,43,90,Telangana
1226,22,10,Pradesh
1226,25,0,Chhattisgarh
1226,48,0,Jharkhand
1227,42,90,Manipur
1228,42,20,Karnataka
1228,36,60,Madhya Pradesh
1229,20,70,Pradesh
1229,31,40,Jharkhand
1229,24,100,Pradesh
1229,46,70,Manipur
1229,18,100,Arunachal Pradesh
1230,40,20,Rajasthan
1230,44,80,Gujarat
1230,43,90,Tripura
1230,28,50,Uttarakhand
1231,36,50,Arunachal Pradesh
1232,32,60,Goa
1232,18,100,Tripura
1233,36,40,Sikkim
1234,26,0,Uttarakhand
1234,31,40,Goa
1234,37,100,Tripura
1235,46,30,Sikkim
1236,35,50,Tamil Nadu
1236,18,40,Bihar
1236,44,70,Nagaland
1237,43,70,Sikkim
1238,26,90,Nagaland
1238,6,100,Madhya Pradesh
1238,24,50,Odisha
1238,24,60,Tamil Nadu
1239,34,10,Jharkhand
1239,28,20,Haryana
1239,14,70,Goa
1240,38,50,Uttar Pradesh
1240,39,30,Manipur
1241,21,100,Arunachal Pradesh
1241,17,60,Assam
1242,49,50,Odisha
1243,47,70,Chhattisgarh
1243,46,0,Karnataka
1243,4,40,Mizoram
1243,24,20,Chhattisgarh
1243,10,90,Andhra Pradesh
1244,35,80,Himachal Pradesh
1244,40,80,Tamil Nadu
1245,10,50,Telangana
1245,21,0,Jharkhand
1245,11,40,West Bengal.
1246,36,100,Bihar
1246,40,50,Maharashtra
1246,41,60,Uttar Pradesh
1246,13,30,Telangana
1246,17,70,Gujarat
1247,32,20,Uttar Pradesh
1247,27,70,Bihar
1248,43,50,Haryana
1249,16,30,Kerala
1249,1,80,Arunachal Pradesh
1249,12,70,Himachal Pradesh
1249,50,70,Arunachal Pradesh
1249,7,0,Jharkhand
1250,39,80,Madhya Pradesh
1251,12,90,Tripura
1251,26,20,Karnataka
1251,20,40,Andhra Pradesh
1251,42,20,Jharkhand
1251,20,10,Gujarat
1252,9,20,Andhra Pradesh
1252,2,70,Himachal Pradesh
1252,13,10,Jharkhand
1253,28,90,Arunachal Pradesh
1254,39,90,Bihar
1254,29,0,Bihar
1254,36,50,Goa
1254,6,50,Sikkim
1254,40,100,Odisha
1255,24,0,Uttarakhand
1256,39,20,West Bengal.
1256,24,20,Tamil Nadu
1256,48,50,Goa
1257,25,30,Assam
1258,47,40,Tripura
1258,4,90,Mizoram
1258,13,60,Uttar Pradesh
1258,11,70,Meghalaya
1259,24,0,Bihar
1259,36,70,Uttar Pradesh
1260,22,80,Tripura
1260,27,50,Maharashtra
1260,47,100,Telangana
1261,5,100,Karnataka
1262,29,10,Uttarakhand
1262,37,20,Uttarakhand
1262,32,80,Rajasthan
1262,29,50,Madhya Pradesh
1262,6,0,Meghalaya
1263,2,60,Manipur
1263,46,0,Haryana
1263,50,0,Jharkhand
1264,25,100,Sikkim
1264,27,100,Telangana
1265,50,90,Assam
1265,24,50,Sikkim
1265,31,30,Uttarakhand
1265,46,30,Kerala
1265,45,100,Odisha
1266,24,50,Assam
1267,19,40,Chhattisgarh
1268,13,20,Uttarakhand
1268,32,10,Andhra Pradesh
1268,29,70,Assam
1268,12,80,Gujarat
1268,23,90,Meghalaya
1269,40,90,Rajasthan
1269,48,60,Tripura
1269,36,60,Himachal Pradesh
1269,47,0,Kerala
1270,7,0,Tripura
1271,5,0,Uttarakhand
1271,4,0,Nagaland
1271,48,30,Chhattisgarh
1271,36,50,Sikkim
1272,23,30,Himachal Pradesh
1272,45,40,Goa
1272,45,70,Sikkim
1272,1,30,Punjab
1272,35,40,Pradesh
1273,9,60,Arunachal Pradesh
1273,12,90,Arunachal Pradesh
1274,44,10,Jharkhand
1274,42,20,Tamil Nadu
1274,16,20,Karnataka
1274,6,90,Odisha
1274,48,100,Nagaland
1275,25,10,Mizoram
1276,1,60,Bihar
1276,8,50,Manipur
1277,49,0,Haryana
1277,7,0,Pradesh
1278,8,10,Arunachal Pradesh
1278,26,50,Karnataka
1278,37,90,Karnataka
1278,47,50,Andhra Pradesh
1279,10,0,Arunachal Pradesh
1279,13,60,Andhra Pradesh
1279,26,70,Himachal Pradesh
1279,2,40,Odisha
1280,5,20,Odisha
1280,14,0,Maharashtra
1280,2,20,Bihar
1281,21,20,Goa
1281,39,20,Sikkim
1281,12,20,Gujarat
1281,7,40,Mizoram
1281,29,80,Uttar Pradesh
1282,15,70,Sikkim
1282,31,50,West Bengal.
1282,36,100,Manipur
1283,26,80,Goa
1283,48,100,Assam
1284,25,40,Telangana
1285,20,20,Chhattisgarh
1286,23,40,Tripura
1286,12,50,Bihar
1286,33,80,Arunachal Pradesh
1286,16,100,Haryana
1286,28,80,Arunachal Pradesh
1287,26,80,Goa
1287,20,40,Odisha
1287,17,0,Bihar
1288,46,90,Odisha
1288,37,70,West Bengal.
1289,1,80,Chhattisgarh
1290,14,40,Odisha
1290,17,20,Nagaland
1290,35,20,Maharashtra
1290,23,20,Bihar
1290,50,60,Bihar
1291,45,90,Arunachal Pradesh
1291,47,60,Madhya Pradesh
1291,2,10,Chhattisgarh
1291,23,40,Sikkim
1292,46,40,Haryana
1292,36,70,Rajasthan
1292,25,70,Sikkim
1292,22,90,Haryana
1293,1,90,Chhattisgarh
1293,5,20,Chhattisgarh
1293,13,0,West Bengal.
1293,29,30,Tamil Nadu
1294,35,90,Rajasthan
1295,46,80,Maharashtra
1295,43,10,Nagaland
1295,8,0,West Bengal.
1295,38,90,Sikkim
1296,49,100,Haryana
1296,31,40,Sikkim
1296,43,70,Uttar Pradesh
1296,35,50,Bihar
1297,13,90,Mizoram
1297,18,30,Meghalaya
1297,2,40,Himachal Pradesh
1297,35,90,Himachal Pradesh
1297,48,80,Gujarat
1298,18,50,Tripura
1298,6,40,Himachal Pradesh
1299,34,0,Manipur
1299,1,100,Assam
1299,6,30,Maharashtra
1300,29,50,Andhra Pradesh
1301,1,70,Gujarat
1301,49,90,Andhra Pradesh
1302,3,30,Jharkhand
1302,21,80,Kerala
1302,39,60,Rajasthan
1302,37,60,Maharashtra
1302,50,20,Arunachal Pradesh
1303,14,20,Haryana
1303,50,90,Sikkim
1303,24,70,Telangana
1303,14,60,Himachal Pradesh
1303,23,0,Rajasthan
1304,37,10,Meghalaya
1304,42,80,Odisha
1304,5,70,Haryana
1304,31,0,Meghalaya
1304,49,90,Mizoram
1305,2,100,Uttar Pradesh
1305,13,30,Punjab
1305,34,90,Kerala
1305,12,30,Odisha
1305,34,90,Mizoram
1306,36,50,Haryana
1306,1,0,Tripura
1307,13,60,Madhya Pradesh
1307,26,10,Jharkhand
1307,45,20,Bihar
1308,48,100,Gujarat
1308,2,80,Assam
1308,43,80,Chhattisgarh
1308,37,30,Pradesh
1309,7,10,Chhattisgarh
1309,40,0,Karnataka
1309,43,90,Uttarakhand
1309,25,70,Uttar Pradesh
1310,28,90,Karnataka
1311,27,10,Tamil Nadu
1311,15,70,Tamil Nadu
1312,11,10,Manipur
1312,18,0,Gujarat
1312,27,0,Nagaland
1313,27,50,Punjab
1314,24,0,Pradesh
1314,42,0,Odisha
1315,17,100,Karnataka
1316,8,60,Sikkim
1316,7,40,Jharkhand
1316,18,40,Bihar
1316,13,70,Maharashtra
1317,37,60,Jharkhand
1317,26,10,Nagaland
1317,46,50,Tripura
1317,34,20,Madhya Pradesh
1317,24,60,Telangana
1318,23,20,Meghalaya
1318,3,20,Pradesh
1318,8,20,Tamil Nadu
1318,6,100,Bihar
1319,35,40,Punjab
1319,2,30,Jharkhand
1319,42,50,Arunachal Pradesh
1319,10,30,Goa
1320,32,90,Telangana
1320,30,60,Madhya Pradesh
1320,8,0,Uttarakhand
1320,5,10,Jharkhand
1320,20,10,Tamil Nadu
1321,44,50,Tamil Nadu
1321,48,60,Andhra Pradesh
1321,16,50,Kerala
1321,45,60,West Bengal.
1322,41,80,Punjab
1322,50,0,Jharkhand
1323,1,50,Tripura
1323,22,90,West Bengal.
1323,40,60,Gujarat
1323,25,10,Chhattisgarh
1324,32,100,Himachal Pradesh
1324,25,20,Haryana
1325,38,30,Assam
1325,38,90,Uttarakhand
1325,31,80,Arunachal Pradesh
1325,49,20,West Bengal.
1325,20,90,Haryana
1326,5,100,Meghalaya
1326,49,0,Manipur
1326,34,20,Karnataka
1327,25,50,Andhra Pradesh
1327,44,30,Andhra Pradesh
1327,6,40,Andhra Pradesh
1328,11,20,Sikkim
1328,1,30,Karnataka
1329,12,30,Uttarakhand
1329,22,70,Pradesh
1329,29,50,Pradesh
1329,29,30,Tripura
1329,8,10,Bihar
1330,46,20,Rajasthan
1330,9,10,Madhya Pradesh
1330,44,20,Telangana
1330,43,80,Sikkim
1330,47,10,Assam
1331,14,0,Chhattisgarh
1331,8,10,Karnataka
1331,30,50,Punjab
1332,9,0,Mizoram
1332,9,0,Gujarat
1332,47,30,Himachal Pradesh
1332,50,90,Karnataka
1333,13,70,Chhattisgarh
1333,10,10,Telangana
1334,43,90,Odisha
1334,33,80,Goa
1334,14,100,Karnataka
1334,6,20,Tamil Nadu
1334,42,70,Goa
1335,13,0,Telangana
1335,5,10,Telangana
1335,34,100,Goa
1335,35,60,Haryana
1336,40,70,Gujarat
1336,27,20,Pradesh
1337,3,90,Haryana
1337,44,20,Chhattisgarh
1338,16,100,Goa
1338,39,70,Tamil Nadu
1338,21,40,Rajasthan
1338,18,60,Goa
1339,8,90,Meghalaya
1339,41,80,Karnataka
1339,37,60,Uttar Pradesh
1339,21,30,Sikkim
1339,26,100,Sikkim
1340,2,70,Karnataka
1340,13,80,Tripura
1340,13,80,Haryana
1340,6,100,Manipur
1341,20,90,Madhya Pradesh
1341,19,70,Jharkhand
1341,29,80,Andhra Pradesh
1341,6,100,Rajasthan
1342,12,60,Rajasthan
1343,41,80,Maharashtra
1343,2,10,Gujarat
1344,7,50,Gujarat
1344,46,10,Meghalaya
1344,26,20,Gujarat
1344,34,10,Sikkim
1345,17,10,Manipur
1346,44,90,Nagaland
1347,45,30,Tamil Nadu
1347,39,50,Tamil Nadu
1348,13,50,Gujarat
1348,6,80,Tamil Nadu
1348,47,90,Kerala
1348,1,30,Mizoram
1348,2,80,West Bengal.
1349,17,70,Telangana
1349,26,40,Gujarat
1349,48,90,Bihar
1349,25,90,Tripura
1349,44,0,Himachal Pradesh
1350,33,20,Manipur
1351,13,20,Kerala
1351,20,70,Gujarat
1351,44,30,Odisha
1352,33,0,Maharashtra
1352,4,10,Madhya Pradesh
1352,38,20,Nagaland
1352,5,30,Rajasthan
1352,21,40,Himachal Pradesh
1353,3,90,Himachal Pradesh
1354,28,30,Pradesh
1354,3,80,Odisha
1354,41,40,Kerala
1355,27,20,Tamil Nadu
1355,33,10,Uttarakhand
1355,6,0,Bihar
1355,31,80,Punjab
1355,27,60,Uttarakhand
1356,40,30,Tamil Nadu
1356,15,80,Telangana
1356,39,40,Meghalaya
1357,14,40,Meghalaya
1357,28,10,Rajasthan
1357,44,20,Madhya Pradesh
1358,9,10,Tamil Nadu
1358,38,50,Bihar
1358,5,20,Kerala
1358,50,10,Gujarat
1358,50,70,Andhra Pradesh
1359,29,40,Maharashtra
1359,8,40,Meghalaya
1359,16,70,Telangana
1359,26,20,Tripura
1360,13,30,Madhya Pradesh
1360,11,70,Meghalaya
1360,39,70,Karnataka
1360,8,30,Himachal Pradesh
1361,17,60,Chhattisgarh
1362,41,20,Andhra Pradesh
1362,35,0,Arunachal Pradesh
1362,45,60,Uttar Pradesh
1362,10,90,Maharashtra
1363,31,100,Himachal Pradesh
1363,7,20,Arunachal Pradesh
1363,19,0,Haryana
1363,21,70,Maharashtra
1363,14,80,Karnataka
1364,7,90,Gujarat
1364,42,80,Uttarakhand
1364,45,70,Gujarat
1364,8,50,West Bengal.
1364,11,10,Karnataka
1365,16,60,Manipur
1366,31,0,Pradesh
1366,5,80,Manipur
1367,24,100,Arunachal Pradesh
1368,44,70,Madhya Pradesh
1368,3,60,West Bengal.
1369,10,60,Kerala
1370,25,100,Odisha
1370,48,30,Manipur
1371,39,30,Chhattisgarh
1371,2,80,Nagaland
1371,11,60,Himachal Pradesh
1371,29,80,Assam
1371,26,100,Odisha
1372,3,30,Assam
1372,26,50,Himachal Pradesh
1373,37,60,Goa
1373,18,60,Goa
1374,21,20,Uttarakhand
1374,39,90,Punjab
1374,15,70,Jharkhand
1374,50,50,Bihar
1375,14,30,Tripura
1375,9,50,Rajasthan
1376,48,30,Pradesh
1376,42,60,Manipur
1376,14,100,Uttarakhand
1376,43,30,Mizoram
1377,2,30,Haryana
1377,38,100,Uttarakhand
1377,32,60,Rajasthan
1377,20,0,Jharkhand
1378,17,80,Sikkim
1378,24,10,Maharashtra
1378,18,10,Goa
1378,49,20,Maharashtra
1378,49,0,Gujarat
1379,22,100,Manipur
1379,25,100,Karnataka
1379,20,30,Himachal Pradesh
1379,17,100,Pradesh
1380,8,90,Gujarat
1380,4,80,Bihar
1380,19,40,Nagaland
1380,31,40,Pradesh
1380,34,0,Odisha
1381,42,10,Assam
1381,26,70,Assam
1382,29,30,Manipur
1382,39,10,Nagaland
1382,8,10,Odisha
1383,14,70,Punjab
1384,34,10,Tripura
1384,31,0,Maharashtra
1384,41,100,West Bengal.
1385,14,0,West Bengal.
1385,36,50,Manipur
1385,10,10,Chhattisgarh
1386,47,70,Assam
1386,43,30,Tripura
1386,32,60,Tamil Nadu
1386,37,20,Rajasthan
1387,37,0,Punjab
1387,45,60,Tamil Nadu
1387,46,40,Punjab
1387,22,100,Assam
1388,1,10,Nagaland
1388,39,10,Punjab
1388,9,50,Arunachal Pradesh
1388,23,70,Assam
1389,1,0,Rajasthan
1389,30,20,Gujarat
1390,16,90,Bihar
1391,49,50,Kerala
1392,3,20,Haryana
1393,28,50,Madhya Pradesh
1394,47,0,Arunachal Pradesh
1394,4,0,Sikkim
1394,8,10,Pradesh
1395,22,90,Mizoram
1395,1,70,Uttarakhand
1395,28,60,Maharashtra
1395,2,30,Sikkim
1396,34,30,Himachal Pradesh
1397,1,80,Himachal Pradesh
1397,16,50,Tripura
1398,14,60,Assam
1399,43,30,Punjab
1399,37,0,Goa
1399,26,30,Telangana
1400,37,20,Telangana
1400,50,60,Uttar Pradesh
1400,24,100,Bihar
1400,35,30,Bihar
1400,50,50,West Bengal.
1401,13,70,Assam
1401,24,90,Bihar
1401,24,0,Manipur
1401,29,40,Sikkim
1401,15,50,Tripura
1402,1,50,Bihar
1402,34,30,Odisha
1403,34,50,Nagaland
1403,28,0,Bihar
1403,34,0,Mizoram
1403,23,90,Kerala
1403,47,70,Rajasthan
1404,40,40,Sikkim
1405,2,20,Arunachal Pradesh
1405,9,80,Manipur
1405,47,40,Himachal Pradesh
1405,21,90,Telangana
1405,16,70,Madhya Pradesh
1406,29,30,Himachal Pradesh
1407,25,100,Manipur
1407,25,80,Gujarat
1408,20,90,Arunachal Pradesh
1408,34,90,Gujarat
1408,40,100,Sikkim
