StudentID,State,Region,,,,,,,,,,,,,,,,
1577,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1577,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1577,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1577,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1577,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1578,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1578,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1578,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1578,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1579,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1579,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1579,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1579,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1579,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1580,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1580,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1580,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1580,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1581,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1581,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1581,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1581,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1582,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1583,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1583,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1583,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1583,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1583,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1584,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1584,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1584,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1584,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1584,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1585,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1585,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1585,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1586,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1586,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1586,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1587,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1587,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1587,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1588,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1588,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1588,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1588,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1588,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1589,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1590,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1590,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1591,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1591,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1591,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1591,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1592,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1592,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1592,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1593,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1593,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1593,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1593,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1593,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1594,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1594,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1594,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1594,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1594,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1595,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1595,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1595,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1596,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1597,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1597,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1597,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1598,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1598,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1598,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1598,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1598,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1599,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1599,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1599,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1600,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1600,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1600,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1600,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1600,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1601,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1601,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1602,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1602,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1602,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1602,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1602,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1603,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1604,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1605,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1605,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1605,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1606,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1606,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1606,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1606,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1607,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1607,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1607,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1607,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1608,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1608,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1609,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1609,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1609,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1609,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1610,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1610,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1611,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1611,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1611,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1611,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1611,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1612,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1613,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1613,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1613,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1614,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1614,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1614,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1614,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1614,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1615,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1616,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1616,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1617,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1617,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1617,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1617,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1618,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1618,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1619,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1619,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1619,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1620,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1620,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1620,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1620,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1620,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1621,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1621,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1622,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1622,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1623,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1623,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1623,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1624,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1624,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1625,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1625,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1625,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1625,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1626,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1626,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1626,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1627,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1628,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1629,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1629,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1630,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1630,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1630,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1630,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1630,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1631,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1631,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1632,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1632,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1632,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1633,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1633,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1633,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1633,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1633,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1634,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1634,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1635,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1636,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1637,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1638,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1638,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1639,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1639,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1639,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1639,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1640,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1641,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1641,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1641,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1642,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1642,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1642,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1642,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1643,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1643,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1643,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1643,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1644,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1644,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1644,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1644,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1645,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1645,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1646,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1646,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1646,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1647,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1647,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1648,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1648,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1648,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1648,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1649,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1650,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1650,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1650,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1650,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1651,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1651,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1651,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1652,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1652,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1652,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1653,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1653,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1653,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1653,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1653,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1654,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1654,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1655,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1655,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1655,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1656,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1656,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1656,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1656,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1656,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1657,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1658,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1659,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1660,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1660,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1660,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1660,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1660,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1661,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1661,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1661,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1661,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1662,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1662,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1662,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1662,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1662,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1663,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1663,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1663,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1664,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1665,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1665,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1666,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1667,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1667,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1667,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1667,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1667,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1668,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1668,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1669,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1670,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1671,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1672,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1673,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1673,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1674,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1675,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1675,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1675,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1675,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1676,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1676,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1676,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1677,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1677,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1677,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1677,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1677,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1678,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1678,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1678,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1678,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1679,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1679,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1679,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1679,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1680,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1680,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1680,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1680,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1680,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1681,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1681,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1682,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1683,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1684,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1684,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1684,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1684,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1684,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1685,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1685,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1685,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1685,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1686,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1687,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1687,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1687,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1687,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1687,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1688,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1688,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1689,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1689,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1689,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1689,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1689,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1690,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1690,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1690,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1691,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1691,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1691,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1691,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1691,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1692,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1692,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1692,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1692,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1693,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1693,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1694,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1694,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1694,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1694,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1694,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1695,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1695,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1696,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1696,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1697,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1697,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1697,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1698,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1698,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1698,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1699,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1699,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1700,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1700,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1701,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1701,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1701,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1701,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1701,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1702,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1702,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1702,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1702,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1703,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1703,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1704,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1704,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1704,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1704,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1705,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1705,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1705,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1705,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1705,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1706,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1706,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1706,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1707,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1707,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
